comment_id,comment,article_id,article_title,article_url,reply_id,reply,CQ1,CQ2,CQ3,RQ1,outlet,bias_score,reliability_score,bias_class,reliability_class,overall_reliability,overall_bias,polarity_strength
1413611335221350404,I'm sure you have a degree in social economics or racial sensitivity. All lefty racists seem to have degrees. So yeah racists can have degrees sure.,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1413611448572551168,More blatantly wrong assumptions.,yes,yes,support,G,Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1413612585690173440,Well sorry for assumptions they do as they do. I don't think with your world views you can critique anything critically free from ideology. Your white savior complex is too strong.,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1413612909947674631,"I don’t have a white savior complex and if you were actually sorry, you wouldn’t make assumptions in the first place.",yes,yes,support,B,Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1413614733131796480,True. You win that one. Not the racist hospitals one but you win I was assuming. It's hard not too how divided I and many others feel. I just saw a SF gay choir say they are coming for our kids. No lie. So it's tough not to hate lefties for trying to ruin america.,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1413615012158054400,"Leftists aren’t ruining America, and who exactly is coming for children?",yes,yes,unrelated,"B,F",Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1413633702911832064,"CRT “race norming” marxist bs from Vox, the queen of porkies. It is a lie. All of it.",1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1413640216292859907,"What the hell are you smoking? Who said anything about CRT? This is a known practice in medicine, clearly you have no idea what you’re commenting on",yes,yes,support,"D,E",Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1413656870166831105,It is exactly what he asked for. Fuck off.,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1413657894239694849,"BS &amp; this is ONE lie amongst many “Between 2013 and 2014, 42.4% of Black males had high blood pressure, compared to 30.2% in white males.” You realize that BP have a genetic predisposition for HBP? That’s why. It is NOT racism. You’re not smart enough to realize this.",yes,yes,unrelated,F,Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1413660115878572033,Research BS like this which repeats CRT/Systemic Racism/Norm Medicine BS LIES like this? This is all 100% bs.,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1413660298674769920,Source on any of your accusations? These are easily verifiable studies. If you have one that refutes any of them this might count as an adult conversation.,yes,yes,support,H,Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1413660961521684485,Omg just the fuck up already! White supremacy has 0 threat on America,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1413736184375824384,Ignorance is bliss,yes,yes,support,E,Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1413718061547278338,I have experience in the urban school district in my profile. So yes I do know all about CRT. It is definitely NOT “buzzwords”. It’s definitely toxic &amp; you would be in your K class saying how WP are toxic. I’m sure that’s fine w u bc ur brainwashed.,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1413727794346004485,"You don't need to be teaching or have access to any black child. How arrogant and predictable to assume that ""urban"" encapsulates the black experience. What's more troubling is you thinking that that ""urban"" employment is somehow a substitute for blackness. Gross.",yes,yes,support,F,Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1413829282070245378,That's why Americans call you fake newers,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1414228406946906117,What's why,yes,yes,support,"I,F",Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1413913053595328514,People think slavery end it did not As u not intitle to a livable wage just like the slaves back in 1882 . this why a min wage 7.25 hr job is income taxed . some how people think it's racism but it's really slavery system for all regardless of color,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1413915229985984514,"*restaurant. Also, you don’t have to go to a “black part of town” to eat at a restaurant or do anything. That’s a straw man argument at best.",yes,yes,oppose,"F,E",Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1413933936049262602,"You don't have to justify anything. My point is genetics and biology are real things that have real implications on life. I will never win an Olympic medal in sprinting. Why can't we ""close the gap"" for white runners? No question it is genetic. It's ok to have group differences.",1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1414048389352800260,"As someone who has a PhD in microbiology, biochemistry &amp; immunology your Eugenics take on nature vs nurture is tiresome. 99.99% of all of our genetic info is the same. The fact that AA in the US have the highest European admixture, some up to 50% messes w/these theories anywho.",yes,yes,support,H,Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1414016249332310020,You are literally still playing the role the democrats want. Control control control. Convince everyone blacks can't get an ID. It's insane. Get off the mental plantation of the democratic party.,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1414016266101198854,You do realize they’re still marching in 2021? You realize it doesn’t matter what the purpose was they are focused on keeping white supremacy.,yes,yes,oppose,F,Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1414023559731503109,Yeah yeah yeah you all are racist and hate white people I get it. Don't need to prove it further.,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1414023625464815616,Nope.,yes,yes,support,"F,E",Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1414025806863552514,"The God Mother to my child is white, I’m 30% white, my mom has a lot of white, my grandpa was 50% white… soooooo I hate white people",1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1414026074736975883,"Well of course, you’re pointing out racism and according to this guy, white people are synonymous with racists.",yes,yes,support,"D,F",Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1414029421682389001,Sports team wins white people destroy the city. But are they blaming their actions on someone else? Did they burn the city down blaming black people? How is burning your own community down so stores leave helping anything?,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1414029603656675328,Sounds like you’re proving black supremacy to me  but go off cuz I definitely love to see it,yes,yes,support,E,Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1418543522068697088,Why? Officials have been wrong about this pandemic from the start. Remember when Fauci said don't wear masks and when any reporting on a lab leak origin was blocked? Why the fuck would we trust these incompetent lying pricks to censor anything? And yes that's you too,1418269644205563905,A new bill would hold Facebook responsible for Covid-19 vaccine misinformation,https://www.vox.com/recode/2021/7/22/22588829/amy-klobuchar-health-misinformation-act-section-230-covid-19-facebook-twitter-youtube-social-media,1418942015950184455,Absolutely …,yes,yes,oppose,"D,A",Vox,-6.33,44.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.27930512802946983
1393580761660416000,"Let's see... US deaths due to WWII= 418,500, US deaths due to COVID= 599,315. Now why would people be stressed? You are a compassionless jackass.",1393239949365977089,What to Do if You’re Barely Keeping It Together Right Now,https://www.vice.com/en/article/akgvkk/what-to-do-if-youre-on-the-brink-of-burnout,1393609527812034561,"Lol ur an idiot. For one ur not includin casualties which w/war, more ppl are injured &amp; have lasting severe injuries than die. But just to play ur game, on deaths...up to 85 million ppl world wide died durin WW2, that was 3% of the population at the time. Dont ever try to compare",yes,yes,support,G,Vice,-5.33,35.0,skews left,"reliable, analysis/fact reporting",41.42,-11.25,0.9050400646271394
1340917788307841024,Still more useful than the unemployed kid on Twitter @‘ing me lol,1340096438873763847,Members of the US Space Force will now be called ‘Guardians’,https://www.theverge.com/2020/12/18/22189637/space-force-military-branch-official-name-guardians,1340921167612407808,I'm so distraught. He called me unemployed.,yes,yes,support,"E,H",The Verge,-0.33,50.0,middle,"reliable, analysis/fact reporting",44.59,-5.28,0.9915310609244913
1340426652686438407,Can't they just add 'Fuck you Loser' to all his tweets? Just to try and gently ease him out of his own arsehole.....,1340377074868113409,Twitter Updates Label on Trump’s Tweets After Electoral College Certifies Biden Presidency,https://variety.com/2020/digital/news/twitter-donald-trump-label-1234867067/,1340438461287940097,"The cases are sound but as you are well aware the judges are compromised. Especially the one who joined Clinton on Epstein's Island! Good will win over evil, Biden &amp; Harris are criminals.",yes,yes,support,G,Variety,-5.67,44.33,skews left,"reliable, analysis/fact reporting",41.74,-6.62,0.9827589114643428
